 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 5.91400000e-04  2.49945677e+00  4.45065424e+00  4.39148917e+00  2.44477196e+00  2.44781620e+00  2.44907686e+00 -1.34505335e-05 
 5.96400000e-04  2.49943066e+00  4.45086591e+00  4.38884043e+00  2.44212886e+00  2.44512015e+00  2.44635948e+00 -1.34710676e-05 
 6.01400000e-04  2.49940512e+00  4.45107287e+00  4.38624385e+00  2.43953821e+00  2.44247327e+00  2.44368993e+00 -1.34912017e-05 
 6.06400000e-04  2.49938017e+00  4.45127493e+00  4.38370230e+00  2.43700283e+00  2.43987845e+00  2.44107111e+00 -1.35109137e-05 
 6.11400000e-04  2.49935582e+00  4.45147189e+00  4.38121856e+00  2.43452551e+00  2.43733855e+00  2.43850589e+00 -1.35301814e-05 
 6.16400000e-04  2.49933212e+00  4.45166358e+00  4.37879539e+00  2.43210901e+00  2.43485634e+00  2.43599709e+00 -1.35489833e-05 
 6.21400000e-04  2.49930907e+00  4.45184983e+00  4.37643545e+00  2.42975597e+00  2.43243458e+00  2.43354748e+00 -1.35672983e-05 
 6.26400000e-04  2.49928670e+00  4.45203046e+00  4.37414137e+00  2.42746903e+00  2.43007595e+00  2.43115976e+00 -1.35851058e-05 
 6.31400000e-04  2.49926504e+00  4.45220530e+00  4.37191569e+00  2.42525072e+00  2.42778305e+00  2.42883657e+00 -1.36023856e-05 
 6.36400000e-04  2.49924410e+00  4.45237420e+00  4.36976091e+00  2.42310352e+00  2.42555844e+00  2.42658050e+00 -1.36191182e-05 
 6.41400000e-04  2.49922391e+00  4.45253701e+00  4.36767942e+00  2.42102982e+00  2.42340460e+00  2.42439406e+00 -1.36352846e-05 
 6.46400000e-04  2.49920448e+00  4.45269357e+00  4.36567355e+00  2.41903195e+00  2.42132393e+00  2.42227969e+00 -1.36508664e-05 
 6.51400000e-04  2.49918584e+00  4.45284375e+00  4.36374557e+00  2.41711216e+00  2.41931877e+00  2.42023975e+00 -1.36658459e-05 
 6.56400000e-04  2.49916801e+00  4.45298741e+00  4.36189762e+00  2.41527260e+00  2.41739136e+00  2.41827653e+00 -1.36802058e-05 
