 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 5.21400000e-04  2.49986594e+00  4.59487931e+00  4.58961468e+00  2.49522596e+00  2.49618814e+00  2.49668497e+00 -2.06973047e-05 
 5.26400000e-04  2.49983488e+00  4.59503753e+00  4.58858416e+00  2.49419597e+00  2.49515556e+00  2.49565117e+00 -2.07061036e-05 
 5.31400000e-04  2.49980399e+00  4.59519489e+00  4.58755804e+00  2.49317048e+00  2.49412653e+00  2.49462043e+00 -2.07148669e-05 
 5.36400000e-04  2.49977328e+00  4.59535122e+00  4.58653736e+00  2.49215053e+00  2.49310208e+00  2.49359377e+00 -2.07235858e-05 
 5.41400000e-04  2.49974280e+00  4.59550637e+00  4.58552313e+00  2.49113714e+00  2.49208323e+00  2.49257223e+00 -2.07322515e-05 
 5.46400000e-04  2.49971257e+00  4.59566020e+00  4.58451637e+00  2.49013132e+00  2.49107101e+00  2.49155682e+00 -2.07408551e-05 
 5.51400000e-04  2.49968263e+00  4.59581254e+00  4.58351811e+00  2.48913410e+00  2.49006644e+00  2.49054856e+00 -2.07493880e-05 
 5.56400000e-04  2.49965300e+00  4.59596325e+00  4.58252935e+00  2.48814647e+00  2.48907053e+00  2.48954848e+00 -2.07578416e-05 
 5.61400000e-04  2.49962371e+00  4.59611219e+00  4.58155109e+00  2.48716945e+00  2.48808428e+00  2.48855758e+00 -2.07662071e-05 
 5.66400000e-04  2.49959479e+00  4.59625920e+00  4.58058433e+00  2.48620401e+00  2.48710869e+00  2.48757687e+00 -2.07744761e-05 
 5.71400000e-04  2.49956628e+00  4.59640415e+00  4.57963004e+00  2.48525115e+00  2.48614476e+00  2.48660734e+00 -2.07826402e-05 
 5.76400000e-04  2.49953819e+00  4.59654689e+00  4.57868919e+00  2.48431182e+00  2.48519346e+00  2.48564996e+00 -2.07906908e-05 
 5.81400000e-04  2.49951056e+00  4.59668730e+00  4.57776275e+00  2.48338700e+00  2.48425576e+00  2.48470572e+00 -2.07986198e-05 
 5.86400000e-04  2.49948341e+00  4.59682522e+00  4.57685165e+00  2.48247761e+00  2.48333261e+00  2.48377558e+00 -2.08064190e-05 
 5.91400000e-04  2.49945677e+00  4.59696052e+00  4.57595684e+00  2.48158460e+00  2.48242497e+00  2.48286049e+00 -2.08140803e-05 
 5.96400000e-04  2.49943066e+00  4.59709309e+00  4.57507923e+00  2.48070887e+00  2.48153374e+00  2.48196137e+00 -2.08215959e-05 
 6.01400000e-04  2.49940512e+00  4.59722278e+00  4.57421971e+00  2.47985132e+00  2.48065986e+00  2.48107916e+00 -2.08289578e-05 
 6.06400000e-04  2.49938017e+00  4.59734948e+00  4.57337933e+00  2.47901300e+00  2.47980428e+00  2.48021478e+00 -2.08361569e-05 
 6.11400000e-04  2.49935582e+00  4.59747306e+00  4.57255873e+00  2.47819453e+00  2.47896785e+00  2.47936915e+00 -2.08431880e-05 
 6.16400000e-04  2.49933212e+00  4.59759339e+00  4.57175867e+00  2.47739670e+00  2.47815131e+00  2.47854306e+00 -2.08500447e-05 
 6.21400000e-04  2.49930907e+00  4.59771036e+00  4.57098018e+00  2.47662050e+00  2.47735556e+00  2.47773732e+00 -2.08567176e-05 
 6.26400000e-04  2.49928670e+00  4.59782387e+00  4.57022399e+00  2.47586669e+00  2.47658145e+00  2.47695282e+00 -2.08632005e-05 
 6.31400000e-04  2.49926504e+00  4.59793380e+00  4.56949090e+00  2.47513605e+00  2.47582976e+00  2.47619036e+00 -2.08694865e-05 
 6.36400000e-04  2.49924410e+00  4.59804005e+00  4.56878167e+00  2.47442934e+00  2.47510129e+00  2.47545073e+00 -2.08755691e-05 
 6.41400000e-04  2.49922391e+00  4.59814251e+00  4.56809702e+00  2.47374729e+00  2.47439678e+00  2.47473471e+00 -2.08814417e-05 
 6.46400000e-04  2.49920448e+00  4.59824109e+00  4.56743768e+00  2.47309060e+00  2.47371696e+00  2.47404304e+00 -2.08870983e-05 
 6.51400000e-04  2.49918584e+00  4.59833569e+00  4.56680433e+00  2.47245997e+00  2.47306254e+00  2.47337642e+00 -2.08925329e-05 
 6.56400000e-04  2.49916801e+00  4.59842622e+00  4.56619761e+00  2.47185604e+00  2.47243420e+00  2.47273556e+00 -2.08977398e-05 
 6.61400000e-04  2.49915099e+00  4.59851260e+00  4.56561817e+00  2.47127945e+00  2.47183260e+00  2.47212111e+00 -2.09027135e-05 
 6.66400000e-04  2.49913481e+00  4.59859474e+00  4.56506661e+00  2.47073078e+00  2.47125835e+00  2.47153373e+00 -2.09074487e-05 
 6.71400000e-04  2.49911949e+00  4.59867256e+00  4.56454350e+00  2.47021062e+00  2.47071205e+00  2.47097401e+00 -2.09119405e-05 
 6.76400000e-04  2.49910503e+00  4.59874600e+00  4.56404938e+00  2.46971951e+00  2.47019428e+00  2.47044254e+00 -2.09161841e-05 
 6.81400000e-04  2.49909146e+00  4.59881497e+00  4.56358478e+00  2.46925796e+00  2.46970558e+00  2.46993988e+00 -2.09201749e-05 
 6.86400000e-04  2.49907879e+00  4.59887941e+00  4.56315017e+00  2.46882645e+00  2.46924645e+00  2.46946654e+00 -2.09239089e-05 
 6.91400000e-04  2.49906702e+00  4.59893927e+00  4.56274601e+00  2.46842542e+00  2.46881737e+00  2.46902304e+00 -2.09273820e-05 
 6.96400000e-04  2.49905618e+00  4.59899448e+00  4.56237273e+00  2.46805531e+00  2.46841879e+00  2.46860981e+00 -2.09305905e-05 
 7.01400000e-04  2.49904626e+00  4.59904499e+00  4.56203070e+00  2.46771650e+00  2.46805113e+00  2.46822731e+00 -2.09335311e-05 
 7.06400000e-04  2.49903729e+00  4.59909075e+00  4.56172030e+00  2.46740934e+00  2.46771477e+00  2.46787592e+00 -2.09362005e-05 
 7.11400000e-04  2.49902927e+00  4.59913173e+00  4.56144183e+00  2.46713415e+00  2.46741006e+00  2.46755602e+00 -2.09385961e-05 
 7.16400000e-04  2.49902220e+00  4.59916787e+00  4.56119561e+00  2.46689122e+00  2.46713733e+00  2.46726793e+00 -2.09407152e-05 
 7.21400000e-04  2.49901610e+00  4.59919915e+00  4.56098188e+00  2.46668081e+00  2.46689686e+00  2.46701197e+00 -2.09425556e-05 
 7.26400000e-04  2.49901097e+00  4.59922554e+00  4.56080086e+00  2.46650314e+00  2.46668889e+00  2.46678840e+00 -2.09441153e-05 
 7.31400000e-04  2.49900682e+00  4.59924701e+00  4.56065275e+00  2.46635839e+00  2.46651366e+00  2.46659746e+00 -2.09453926e-05 
 7.36400000e-04  2.49900365e+00  4.59926354e+00  4.56053771e+00  2.46624671e+00  2.46637133e+00  2.46643933e+00 -2.09463863e-05 
 7.41400000e-04  2.49900146e+00  4.59927512e+00  4.56045584e+00  2.46616823e+00  2.46626207e+00  2.46631420e+00 -2.09470952e-05 
 7.46400000e-04  2.49900026e+00  4.59928173e+00  4.56040725e+00  2.46612302e+00  2.46618598e+00  2.46622219e+00 -2.09475186e-05 
 7.51400000e-04  2.49900004e+00  4.59928337e+00  4.56039197e+00  2.46611113e+00  2.46614315e+00  2.46616339e+00 -2.09476561e-05 
 7.56400000e-04  2.49900081e+00  4.59928003e+00  4.56041003e+00  2.46613257e+00  2.46613362e+00  2.46613787e+00 -2.09475075e-05 
