 time            v(vin)          v(b1_base)      v(b1_collector) v(b2_collector) v(b3_collector) v(vout_final)   i(vdd)         
 8.32800000e-05  2.50049971e+00  9.71829841e-01  3.86884808e+00  3.87859864e+00  3.83110925e+00  3.83110925e+00 -3.21725505e-05 
 8.42800000e-05  2.50050514e+00  9.71835272e-01  3.86882663e+00  3.87868314e+00  3.83067443e+00  3.83067443e+00 -3.21756278e-05 
 8.52800000e-05  2.50051055e+00  9.71840683e-01  3.86880525e+00  3.87876733e+00  3.83024118e+00  3.83024118e+00 -3.21786940e-05 
 8.62800000e-05  2.50051595e+00  9.71846074e-01  3.86878396e+00  3.87885121e+00  3.82980951e+00  3.82980951e+00 -3.21817492e-05 
 8.72800000e-05  2.50052132e+00  9.71851445e-01  3.86876275e+00  3.87893477e+00  3.82937942e+00  3.82937942e+00 -3.21847932e-05 
 8.82800000e-05  2.50052667e+00  9.71856795e-01  3.86874162e+00  3.87901800e+00  3.82895095e+00  3.82895095e+00 -3.21878258e-05 
 8.92800000e-05  2.50053200e+00  9.71862125e-01  3.86872057e+00  3.87910091e+00  3.82852410e+00  3.82852410e+00 -3.21908470e-05 
 9.02800000e-05  2.50053731e+00  9.71867433e-01  3.86869960e+00  3.87918350e+00  3.82809890e+00  3.82809890e+00 -3.21938566e-05 
 9.12800000e-05  2.50054260e+00  9.71872720e-01  3.86867872e+00  3.87926575e+00  3.82767536e+00  3.82767536e+00 -3.21968545e-05 
 9.22800000e-05  2.50054787e+00  9.71877986e-01  3.86865792e+00  3.87934767e+00  3.82725350e+00  3.82725350e+00 -3.21998405e-05 
 9.32800000e-05  2.50055311e+00  9.71883230e-01  3.86863721e+00  3.87942925e+00  3.82683334e+00  3.82683334e+00 -3.22028146e-05 
 9.42800000e-05  2.50055834e+00  9.71888453e-01  3.86861658e+00  3.87951048e+00  3.82641489e+00  3.82641489e+00 -3.22057767e-05 
 9.52800000e-05  2.50056354e+00  9.71893653e-01  3.86859604e+00  3.87959138e+00  3.82599816e+00  3.82599816e+00 -3.22087266e-05 
 9.62800000e-05  2.50056872e+00  9.71898831e-01  3.86857559e+00  3.87967192e+00  3.82558318e+00  3.82558318e+00 -3.22116642e-05 
 9.72800000e-05  2.50057387e+00  9.71903986e-01  3.86855523e+00  3.87975212e+00  3.82516997e+00  3.82516997e+00 -3.22145893e-05 
 9.82800000e-05  2.50057901e+00  9.71909119e-01  3.86853496e+00  3.87983196e+00  3.82475853e+00  3.82475853e+00 -3.22175020e-05 
 9.92800000e-05  2.50058412e+00  9.71914229e-01  3.86851477e+00  3.87991145e+00  3.82434889e+00  3.82434889e+00 -3.22204020e-05 
 1.00280000e-04  2.50058921e+00  9.71919316e-01  3.86849468e+00  3.87999057e+00  3.82394106e+00  3.82394106e+00 -3.22232892e-05 
 1.01280000e-04  2.50059427e+00  9.71924379e-01  3.86847468e+00  3.88006934e+00  3.82353505e+00  3.82353505e+00 -3.22261636e-05 
 1.02280000e-04  2.50059931e+00  9.71929419e-01  3.86845477e+00  3.88014773e+00  3.82313089e+00  3.82313089e+00 -3.22290249e-05 
 1.03280000e-04  2.50060433e+00  9.71934436e-01  3.86843496e+00  3.88022576e+00  3.82272859e+00  3.82272859e+00 -3.22318732e-05 
 1.04280000e-04  2.50060933e+00  9.71939428e-01  3.86841524e+00  3.88030341e+00  3.82232816e+00  3.82232816e+00 -3.22347082e-05 
 1.05280000e-04  2.50061430e+00  9.71944397e-01  3.86839561e+00  3.88038069e+00  3.82192963e+00  3.82192963e+00 -3.22375299e-05 
 1.06280000e-04  2.50061924e+00  9.71949341e-01  3.86837608e+00  3.88045759e+00  3.82153301e+00  3.82153301e+00 -3.22403381e-05 
 1.07280000e-04  2.50062416e+00  9.71954261e-01  3.86835665e+00  3.88053411e+00  3.82113830e+00  3.82113830e+00 -3.22431328e-05 
 1.08280000e-04  2.50062906e+00  9.71959156e-01  3.86833731e+00  3.88061025e+00  3.82074554e+00  3.82074554e+00 -3.22459138e-05 
 1.09280000e-04  2.50063393e+00  9.71964026e-01  3.86831808e+00  3.88068600e+00  3.82035473e+00  3.82035473e+00 -3.22486810e-05 
 1.10280000e-04  2.50063878e+00  9.71968872e-01  3.86829894e+00  3.88076135e+00  3.81996590e+00  3.81996590e+00 -3.22514344e-05 
