 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 7.91400000e-04  2.49903364e+00  4.99193255e+00  4.99161523e+00  2.49992725e+00  2.49992681e+00  2.49992659e+00 -1.21422691e-05 
 7.96400000e-04  2.49904220e+00  4.99193048e+00  4.99161583e+00  2.49992785e+00  2.49992735e+00  2.49992710e+00 -1.21422779e-05 
 8.01400000e-04  2.49905170e+00  4.99192818e+00  4.99161650e+00  2.49992853e+00  2.49992796e+00  2.49992768e+00 -1.21422876e-05 
 8.06400000e-04  2.49906214e+00  4.99192563e+00  4.99161723e+00  2.49992927e+00  2.49992864e+00  2.49992833e+00 -1.21422984e-05 
 8.11400000e-04  2.49907350e+00  4.99192286e+00  4.99161804e+00  2.49993008e+00  2.49992939e+00  2.49992904e+00 -1.21423102e-05 
 8.16400000e-04  2.49908577e+00  4.99191986e+00  4.99161891e+00  2.49993096e+00  2.49993021e+00  2.49992983e+00 -1.21423229e-05 
 8.21400000e-04  2.49909895e+00  4.99191664e+00  4.99161985e+00  2.49993190e+00  2.49993109e+00  2.49993068e+00 -1.21423365e-05 
 8.26400000e-04  2.49911302e+00  4.99191319e+00  4.99162086e+00  2.49993291e+00  2.49993204e+00  2.49993160e+00 -1.21423511e-05 
 8.31400000e-04  2.49912796e+00  4.99190952e+00  4.99162193e+00  2.49993399e+00  2.49993306e+00  2.49993259e+00 -1.21423667e-05 
 8.36400000e-04  2.49914377e+00  4.99190564e+00  4.99162307e+00  2.49993513e+00  2.49993414e+00  2.49993364e+00 -1.21423831e-05 
 8.41400000e-04  2.49916042e+00  4.99190154e+00  4.99162427e+00  2.49993634e+00  2.49993529e+00  2.49993476e+00 -1.21424004e-05 
 8.46400000e-04  2.49917790e+00  4.99189723e+00  4.99162553e+00  2.49993760e+00  2.49993650e+00  2.49993594e+00 -1.21424187e-05 
 8.51400000e-04  2.49919618e+00  4.99189272e+00  4.99162685e+00  2.49993893e+00  2.49993777e+00  2.49993718e+00 -1.21424378e-05 
 8.56400000e-04  2.49921527e+00  4.99188800e+00  4.99162823e+00  2.49994031e+00  2.49993910e+00  2.49993849e+00 -1.21424577e-05 
 8.61400000e-04  2.49923512e+00  4.99188309e+00  4.99162967e+00  2.49994176e+00  2.49994049e+00  2.49993985e+00 -1.21424785e-05 
 8.66400000e-04  2.49925574e+00  4.99187799e+00  4.99163117e+00  2.49994326e+00  2.49994194e+00  2.49994127e+00 -1.21425001e-05 
 8.71400000e-04  2.49927708e+00  4.99187269e+00  4.99163273e+00  2.49994482e+00  2.49994345e+00  2.49994275e+00 -1.21425225e-05 
