 time            v(vin)          v(b3_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 8.53264000e-02  2.50088698e+00  3.74375567e+00  2.41407436e+00  2.41300964e+00  2.41247442e+00 -4.77925124e-05 
 8.53314000e-02  2.50087204e+00  3.74507054e+00  2.41539776e+00  2.41425581e+00  2.41368099e+00 -4.77830681e-05 
 8.53364000e-02  2.50085623e+00  3.74646929e+00  2.41680489e+00  2.41558686e+00  2.41497301e+00 -4.77730185e-05 
 8.53414000e-02  2.50083958e+00  3.74795050e+00  2.41829435e+00  2.41700145e+00  2.41634920e+00 -4.77623736e-05 
 8.53464000e-02  2.50082210e+00  3.74951270e+00  2.41986464e+00  2.41849817e+00  2.41780817e+00 -4.77511442e-05 
 8.53514000e-02  2.50080382e+00  3.75115431e+00  2.42151418e+00  2.42007552e+00  2.41934846e+00 -4.77393416e-05 
 8.53564000e-02  2.50078473e+00  3.75287369e+00  2.42324133e+00  2.42173191e+00  2.42096852e+00 -4.77269777e-05 
 8.53614000e-02  2.50076488e+00  3.75466913e+00  2.42504435e+00  2.42346569e+00  2.42266673e+00 -4.77140649e-05 
 8.53664000e-02  2.50074426e+00  3.75653881e+00  2.42692143e+00  2.42527511e+00  2.42444139e+00 -4.77006163e-05 
 8.53714000e-02  2.50072292e+00  3.75848086e+00  2.42887069e+00  2.42715837e+00  2.42629071e+00 -4.76866453e-05 
 8.53764000e-02  2.50070086e+00  3.76049335e+00  2.43089019e+00  2.42911357e+00  2.42821285e+00 -4.76721660e-05 
 8.53814000e-02  2.50067811e+00  3.76257425e+00  2.43297790e+00  2.43113876e+00  2.43020589e+00 -4.76571931e-05 
 8.53864000e-02  2.50065469e+00  3.76472148e+00  2.43513173e+00  2.43323192e+00  2.43226782e+00 -4.76417414e-05 
 8.53914000e-02  2.50063062e+00  3.76693290e+00  2.43734953e+00  2.43539094e+00  2.43439658e+00 -4.76258265e-05 
 8.53964000e-02  2.50060593e+00  3.76920630e+00  2.43962907e+00  2.43761367e+00  2.43659004e+00 -4.76094645e-05 
 8.54014000e-02  2.50058065e+00  3.77153939e+00  2.44196808e+00  2.43989788e+00  2.43884602e+00 -4.75926717e-05 
 8.54064000e-02  2.50055479e+00  3.77392985e+00  2.44436423e+00  2.44224130e+00  2.44116224e+00 -4.75754650e-05 
 8.54114000e-02  2.50052838e+00  3.77637529e+00  2.44681511e+00  2.44464157e+00  2.44353640e+00 -4.75578616e-05 
 8.54164000e-02  2.50050145e+00  3.77887327e+00  2.44931828e+00  2.44709631e+00  2.44596613e+00 -4.75398791e-05 
 8.54214000e-02  2.50047403e+00  3.78142129e+00  2.45187124e+00  2.44960305e+00  2.44844899e+00 -4.75215357e-05 
 8.54264000e-02  2.50044614e+00  3.78401681e+00  2.45447145e+00  2.45215930e+00  2.45098252e+00 -4.75028495e-05 
 8.54314000e-02  2.50041780e+00  3.78665725e+00  2.45711630e+00  2.45476251e+00  2.45356417e+00 -4.74838394e-05 
 8.54364000e-02  2.50038906e+00  3.78933996e+00  2.45980317e+00  2.45741007e+00  2.45619138e+00 -4.74645243e-05 
 8.54414000e-02  2.50035993e+00  3.79206228e+00  2.46252937e+00  2.46009936e+00  2.45886152e+00 -4.74449236e-05 
 8.54464000e-02  2.50033045e+00  3.79482149e+00  2.46529219e+00  2.46282769e+00  2.46157194e+00 -4.74250567e-05 
 8.54514000e-02  2.50030064e+00  3.79761485e+00  2.46808888e+00  2.46559234e+00  2.46431993e+00 -4.74049436e-05 
 8.54564000e-02  2.50027053e+00  3.80043958e+00  2.47091666e+00  2.46839056e+00  2.46710276e+00 -4.73846043e-05 
 8.54614000e-02  2.50024016e+00  3.80329286e+00  2.47377271e+00  2.47121957e+00  2.46991766e+00 -4.73640590e-05 
 8.54664000e-02  2.50020955e+00  3.80617187e+00  2.47665419e+00  2.47407655e+00  2.47276183e+00 -4.73433283e-05 
 8.54714000e-02  2.50017873e+00  3.80907373e+00  2.47955825e+00  2.47695867e+00  2.47563243e+00 -4.73224327e-05 
 8.54764000e-02  2.50014774e+00  3.81199558e+00  2.48248199e+00  2.47986305e+00  2.47852663e+00 -4.73013930e-05 
 8.54814000e-02  2.50011660e+00  3.81493451e+00  2.48542253e+00  2.48278683e+00  2.48144154e+00 -4.72802301e-05 
 8.54864000e-02  2.50008535e+00  3.81788760e+00  2.48837693e+00  2.48572709e+00  2.48437427e+00 -4.72589651e-05 
 8.54914000e-02  2.50005401e+00  3.82085194e+00  2.49134228e+00  2.48868092e+00  2.48732191e+00 -4.72376191e-05 
 8.54964000e-02  2.50002262e+00  3.82382457e+00  2.49431563e+00  2.49164539e+00  2.49028154e+00 -4.72162131e-05 
 8.55014000e-02  2.49999120e+00  3.82680257e+00  2.49729405e+00  2.49461757e+00  2.49325023e+00 -4.71947685e-05 
 8.55064000e-02  2.49995980e+00  3.82978298e+00  2.50027458e+00  2.49759452e+00  2.49622504e+00 -4.71733064e-05 
 8.55114000e-02  2.49992843e+00  3.83276286e+00  2.50325428e+00  2.50057329e+00  2.49920302e+00 -4.71518480e-05 
 8.55164000e-02  2.49989714e+00  3.83573926e+00  2.50623021e+00  2.50355093e+00  2.50218124e+00 -4.71304146e-05 
 8.55214000e-02  2.49986594e+00  3.83870925e+00  2.50919943e+00  2.50652451e+00  2.50515674e+00 -4.71090274e-05 
 8.55264000e-02  2.49983488e+00  3.84166990e+00  2.51215901e+00  2.50949108e+00  2.50812659e+00 -4.70877073e-05 
 8.55314000e-02  2.49980399e+00  3.84461828e+00  2.51510603e+00  2.51244773e+00  2.51108786e+00 -4.70664755e-05 
 8.55364000e-02  2.49977328e+00  3.84755149e+00  2.51803758e+00  2.51539154e+00  2.51403763e+00 -4.70453528e-05 
 8.55414000e-02  2.49974280e+00  3.85046665e+00  2.52095080e+00  2.51831961e+00  2.51697299e+00 -4.70243600e-05 
 8.55464000e-02  2.49971257e+00  3.85336089e+00  2.52384279e+00  2.52122905e+00  2.51989105e+00 -4.70035177e-05 
 8.55514000e-02  2.49968263e+00  3.85623136e+00  2.52671074e+00  2.52411701e+00  2.52278895e+00 -4.69828464e-05 
 8.55564000e-02  2.49965300e+00  3.85907525e+00  2.52955181e+00  2.52698065e+00  2.52566382e+00 -4.69623664e-05 
 8.55614000e-02  2.49962371e+00  3.86188975e+00  2.53236322e+00  2.52981715e+00  2.52851286e+00 -4.69420977e-05 
 8.55664000e-02  2.49959479e+00  3.86467212e+00  2.53514221e+00  2.53262373e+00  2.53133325e+00 -4.69220602e-05 
 8.55714000e-02  2.49956628e+00  3.86741963e+00  2.53788606e+00  2.53539764e+00  2.53412224e+00 -4.69022734e-05 
 8.55764000e-02  2.49953819e+00  3.87012957e+00  2.54059209e+00  2.53813616e+00  2.53687709e+00 -4.68827568e-05 
 8.55814000e-02  2.49951056e+00  3.87279932e+00  2.54325764e+00  2.54083661e+00  2.53959510e+00 -4.68635293e-05 
 8.55864000e-02  2.49948341e+00  3.87542624e+00  2.54588011e+00  2.54349634e+00  2.54227361e+00 -4.68446097e-05 
 8.55914000e-02  2.49945677e+00  3.87800778e+00  2.54845693e+00  2.54611276e+00  2.54491001e+00 -4.68260164e-05 
 8.55964000e-02  2.49943066e+00  3.88054142e+00  2.55098560e+00  2.54868331e+00  2.54750171e+00 -4.68077676e-05 
 8.56014000e-02  2.49940512e+00  3.88302468e+00  2.55346364e+00  2.55120549e+00  2.55004618e+00 -4.67898810e-05 
 8.56064000e-02  2.49938017e+00  3.88545515e+00  2.55588864e+00  2.55367682e+00  2.55254095e+00 -4.67723739e-05 
 8.56114000e-02  2.49935582e+00  3.88783045e+00  2.55825823e+00  2.55609491e+00  2.55498357e+00 -4.67552634e-05 
 8.56164000e-02  2.49933212e+00  3.89014828e+00  2.56057012e+00  2.55845740e+00  2.55737168e+00 -4.67385659e-05 
 8.56214000e-02  2.49930907e+00  3.89240639e+00  2.56282205e+00  2.56076198e+00  2.55970294e+00 -4.67222978e-05 
 8.56264000e-02  2.49928670e+00  3.89460257e+00  2.56501184e+00  2.56300643e+00  2.56197509e+00 -4.67064748e-05 
 8.56314000e-02  2.49926504e+00  3.89673469e+00  2.56713736e+00  2.56518855e+00  2.56418592e+00 -4.66911121e-05 
 8.56364000e-02  2.49924410e+00  3.89880069e+00  2.56919654e+00  2.56730622e+00  2.56633328e+00 -4.66762246e-05 
 8.56414000e-02  2.49922391e+00  3.90079856e+00  2.57118739e+00  2.56935740e+00  2.56841509e+00 -4.66618266e-05 
 8.56464000e-02  2.49920448e+00  3.90272636e+00  2.57310798e+00  2.57134010e+00  2.57042932e+00 -4.66479321e-05 
 8.56514000e-02  2.49918584e+00  3.90458224e+00  2.57495645e+00  2.57325239e+00  2.57237403e+00 -4.66345545e-05 
 8.56564000e-02  2.49916801e+00  3.90636438e+00  2.57673101e+00  2.57509242e+00  2.57424733e+00 -4.66217065e-05 
 8.56614000e-02  2.49915099e+00  3.90807108e+00  2.57842995e+00  2.57685840e+00  2.57604741e+00 -4.66094006e-05 
 8.56664000e-02  2.49913481e+00  3.90970067e+00  2.58005162e+00  2.57854865e+00  2.57777253e+00 -4.65976487e-05 
 8.56714000e-02  2.49911949e+00  3.91125159e+00  2.58159446e+00  2.58016151e+00  2.57942102e+00 -4.65864619e-05 
 8.56764000e-02  2.49910503e+00  3.91272234e+00  2.58305697e+00  2.58169543e+00  2.58099128e+00 -4.65758511e-05 
 8.56814000e-02  2.49909146e+00  3.91411149e+00  2.58443775e+00  2.58314893e+00  2.58248180e+00 -4.65658264e-05 
 8.56864000e-02  2.49907879e+00  3.91541771e+00  2.58573546e+00  2.58452061e+00  2.58389114e+00 -4.65563974e-05 
 8.56914000e-02  2.49906702e+00  3.91663974e+00  2.58694885e+00  2.58580914e+00  2.58521794e+00 -4.65475732e-05 
 8.56964000e-02  2.49905618e+00  3.91777640e+00  2.58807676e+00  2.58701328e+00  2.58646093e+00 -4.65393622e-05 
 8.57014000e-02  2.49904626e+00  3.91882660e+00  2.58911810e+00  2.58813188e+00  2.58761890e+00 -4.65317723e-05 
 8.57064000e-02  2.49903729e+00  3.91978932e+00  2.59007186e+00  2.58916385e+00  2.58869074e+00 -4.65248107e-05 
 8.57114000e-02  2.49902927e+00  3.92066364e+00  2.59093713e+00  2.59010821e+00  2.58967542e+00 -4.65184842e-05 
 8.57164000e-02  2.49902220e+00  3.92144871e+00  2.59171307e+00  2.59096403e+00  2.59057198e+00 -4.65127986e-05 
 8.57214000e-02  2.49901610e+00  3.92214379e+00  2.59239895e+00  2.59173051e+00  2.59137957e+00 -4.65077596e-05 
 8.57264000e-02  2.49901097e+00  3.92274820e+00  2.59299409e+00  2.59240689e+00  2.59209741e+00 -4.65033718e-05 
 8.57314000e-02  2.49900682e+00  3.92326136e+00  2.59349793e+00  2.59299254e+00  2.59272481e+00 -4.64996396e-05 
 8.57364000e-02  2.49900365e+00  3.92368279e+00  2.59390998e+00  2.59348689e+00  2.59326117e+00 -4.64965664e-05 
 8.57414000e-02  2.49900146e+00  3.92401206e+00  2.59422984e+00  2.59388946e+00  2.59370597e+00 -4.64941552e-05 
 8.57464000e-02  2.49900026e+00  3.92424887e+00  2.59445722e+00  2.59419987e+00  2.59405877e+00 -4.64924082e-05 
 8.57514000e-02  2.49900004e+00  3.92439299e+00  2.59459189e+00  2.59441781e+00  2.59431926e+00 -4.64913273e-05 
 8.57564000e-02  2.49900081e+00  3.92444428e+00  2.59463372e+00  2.59454308e+00  2.59448716e+00 -4.64909133e-05 
 8.57614000e-02  2.49900256e+00  3.92440269e+00  2.59458267e+00  2.59457557e+00  2.59456233e+00 -4.64911668e-05 
 8.57664000e-02  2.49900530e+00  3.92426827e+00  2.59443879e+00  2.59451523e+00  2.59454469e+00 -4.64920874e-05 
 8.57714000e-02  2.49900903e+00  3.92404113e+00  2.59420222e+00  2.59436212e+00  2.59443425e+00 -4.64936743e-05 
 8.57764000e-02  2.49901373e+00  3.92372150e+00  2.59387318e+00  2.59411640e+00  2.59423113e+00 -4.64959260e-05 
 8.57814000e-02  2.49901940e+00  3.92330968e+00  2.59345200e+00  2.59377829e+00  2.59393552e+00 -4.64988403e-05 
 8.57864000e-02  2.49902604e+00  3.92280607e+00  2.59293907e+00  2.59334812e+00  2.59354769e+00 -4.65024145e-05 
 8.57914000e-02  2.49903364e+00  3.92221115e+00  2.59233489e+00  2.59282632e+00  2.59306803e+00 -4.65066451e-05 
 8.57964000e-02  2.49904220e+00  3.92152550e+00  2.59164004e+00  2.59221337e+00  2.59249700e+00 -4.65115282e-05 
 8.58014000e-02  2.49905170e+00  3.92074977e+00  2.59085519e+00  2.59150986e+00  2.59183514e+00 -4.65170590e-05 
 8.58064000e-02  2.49906214e+00  3.91988471e+00  2.58998109e+00  2.59071648e+00  2.59108309e+00 -4.65232324e-05 
 8.58114000e-02  2.49907350e+00  3.91893115e+00  2.58901858e+00  2.58983398e+00  2.59024157e+00 -4.65300423e-05 
 8.58164000e-02  2.49908577e+00  3.91789001e+00  2.58796859e+00  2.58886322e+00  2.58931139e+00 -4.65374823e-05 
 8.58214000e-02  2.49909895e+00  3.91676229e+00  2.58683213e+00  2.58780512e+00  2.58829345e+00 -4.65455453e-05 
 8.58264000e-02  2.49911302e+00  3.91554908e+00  2.58561029e+00  2.58666072e+00  2.58718873e+00 -4.65542235e-05 
 8.58314000e-02  2.49912796e+00  3.91425154e+00  2.58430426e+00  2.58543110e+00  2.58599829e+00 -4.65635087e-05 
 8.58364000e-02  2.49914377e+00  3.91287092e+00  2.58291528e+00  2.58411746e+00  2.58472328e+00 -4.65733920e-05 
 8.58414000e-02  2.49916042e+00  3.91140857e+00  2.58144470e+00  2.58272105e+00  2.58336492e+00 -4.65838639e-05 
 8.58464000e-02  2.49917790e+00  3.90986588e+00  2.57989395e+00  2.58124324e+00  2.58192453e+00 -4.65949143e-05 
 8.58514000e-02  2.49919618e+00  3.90824434e+00  2.57826450e+00  2.57968543e+00  2.58040349e+00 -4.66065327e-05 
 8.58564000e-02  2.49921527e+00  3.90654553e+00  2.57655795e+00  2.57804915e+00  2.57880328e+00 -4.66187079e-05 
 8.58614000e-02  2.49923512e+00  3.90477108e+00  2.57477594e+00  2.57633596e+00  2.57712544e+00 -4.66314282e-05 
 8.58664000e-02  2.49925574e+00  3.90292272e+00  2.57292019e+00  2.57454753e+00  2.57537159e+00 -4.66446814e-05 
 8.58714000e-02  2.49927708e+00  3.90100222e+00  2.57099250e+00  2.57268558e+00  2.57354343e+00 -4.66584547e-05 
 8.58764000e-02  2.49929914e+00  3.89901146e+00  2.56899473e+00  2.57075192e+00  2.57164272e+00 -4.66727348e-05 
 8.58814000e-02  2.49932189e+00  3.89695235e+00  2.56692883e+00  2.56874842e+00  2.56967131e+00 -4.66875080e-05 
 8.58864000e-02  2.49934531e+00  3.89482689e+00  2.56479679e+00  2.56667702e+00  2.56763111e+00 -4.67027600e-05 
 8.58914000e-02  2.49936938e+00  3.89263716e+00  2.56260068e+00  2.56453972e+00  2.56552409e+00 -4.67184760e-05 
 8.58964000e-02  2.49939407e+00  3.89038526e+00  2.56034264e+00  2.56233862e+00  2.56335230e+00 -4.67346410e-05 
 8.59014000e-02  2.49941935e+00  3.88807340e+00  2.55802486e+00  2.56007583e+00  2.56111785e+00 -4.67512392e-05 
 8.59064000e-02  2.49944521e+00  3.88570383e+00  2.55564960e+00  2.55775357e+00  2.55882290e+00 -4.67682546e-05 
 8.59114000e-02  2.49947162e+00  3.88327883e+00  2.55321916e+00  2.55537409e+00  2.55646970e+00 -4.67856706e-05 
 8.59164000e-02  2.49949855e+00  3.88080079e+00  2.55073592e+00  2.55293970e+00  2.55406053e+00 -4.68034704e-05 
 8.59214000e-02  2.49952597e+00  3.87827211e+00  2.54820230e+00  2.55045278e+00  2.55159773e+00 -4.68216367e-05 
 8.59264000e-02  2.49955386e+00  3.87569526e+00  2.54562076e+00  2.54791576e+00  2.54908371e+00 -4.68401518e-05 
 8.59314000e-02  2.49958220e+00  3.87307276e+00  2.54299383e+00  2.54533110e+00  2.54652092e+00 -4.68589977e-05 
 8.59364000e-02  2.49961094e+00  3.87040717e+00  2.54032407e+00  2.54270133e+00  2.54391185e+00 -4.68781560e-05 
 8.59414000e-02  2.49964007e+00  3.86770110e+00  2.53761410e+00  2.54002903e+00  2.54125907e+00 -4.68976080e-05 
 8.59464000e-02  2.49966955e+00  3.86495718e+00  2.53486656e+00  2.53731679e+00  2.53856515e+00 -4.69173348e-05 
 8.59514000e-02  2.49969936e+00  3.86217812e+00  2.53208415e+00  2.53456729e+00  2.53583275e+00 -4.69373171e-05 
 8.59564000e-02  2.49972947e+00  3.85936663e+00  2.52926959e+00  2.53178321e+00  2.53306452e+00 -4.69575353e-05 
 8.59614000e-02  2.49975984e+00  3.85652548e+00  2.52642565e+00  2.52896728e+00  2.53026319e+00 -4.69779697e-05 
 8.59664000e-02  2.49979045e+00  3.85365744e+00  2.52355512e+00  2.52612226e+00  2.52743150e+00 -4.69986001e-05 
 8.59714000e-02  2.49982127e+00  3.85076534e+00  2.52066081e+00  2.52325095e+00  2.52457223e+00 -4.70194065e-05 
 8.59764000e-02  2.49985226e+00  3.84785203e+00  2.51774557e+00  2.52035616e+00  2.52168819e+00 -4.70403682e-05 
 8.59814000e-02  2.49988340e+00  3.84492036e+00  2.51481227e+00  2.51744075e+00  2.51878222e+00 -4.70614649e-05 
 8.59864000e-02  2.49991465e+00  3.84197322e+00  2.51186380e+00  2.51450758e+00  2.51585716e+00 -4.70826755e-05 
 8.59914000e-02  2.49994599e+00  3.83901352e+00  2.50890307e+00  2.51155953e+00  2.51291590e+00 -4.71039794e-05 
 8.59964000e-02  2.49997738e+00  3.83604418e+00  2.50593298e+00  2.50859952e+00  2.50996134e+00 -4.71253555e-05 
 8.60014000e-02  2.50000880e+00  3.83306812e+00  2.50295648e+00  2.50563046e+00  2.50699639e+00 -4.71467827e-05 
 8.60064000e-02  2.50004020e+00  3.83008828e+00  2.49997650e+00  2.50265529e+00  2.50402398e+00 -4.71682399e-05 
 8.60114000e-02  2.50007157e+00  3.82710761e+00  2.49699598e+00  2.49967693e+00  2.50104703e+00 -4.71897058e-05 
 8.60164000e-02  2.50010286e+00  3.82412906e+00  2.49401787e+00  2.49669834e+00  2.49806849e+00 -4.72111593e-05 
 8.60214000e-02  2.50013406e+00  3.82115557e+00  2.49104513e+00  2.49372245e+00  2.49509131e+00 -4.72325790e-05 
 8.60264000e-02  2.50016512e+00  3.81819008e+00  2.48808068e+00  2.49075222e+00  2.49211842e+00 -4.72539438e-05 
 8.60314000e-02  2.50019601e+00  3.81523553e+00  2.48512748e+00  2.48779058e+00  2.48915277e+00 -4.72752324e-05 
 8.60364000e-02  2.50022672e+00  3.81229486e+00  2.48218844e+00  2.48484047e+00  2.48619731e+00 -4.72964238e-05 
 8.60414000e-02  2.50025720e+00  3.80937098e+00  2.47926648e+00  2.48190481e+00  2.48325494e+00 -4.73174970e-05 
 8.60464000e-02  2.50028743e+00  3.80646678e+00  2.47636451e+00  2.47898651e+00  2.48032861e+00 -4.73384308e-05 
 8.60514000e-02  2.50031737e+00  3.80358516e+00  2.47348539e+00  2.47608847e+00  2.47742120e+00 -4.73592047e-05 
 8.60564000e-02  2.50034700e+00  3.80072897e+00  2.47063200e+00  2.47321358e+00  2.47453560e+00 -4.73797977e-05 
 8.60614000e-02  2.50037629e+00  3.79790107e+00  2.46780717e+00  2.47036467e+00  2.47167469e+00 -4.74001896e-05 
 8.60664000e-02  2.50040521e+00  3.79510425e+00  2.46501371e+00  2.46754460e+00  2.46884130e+00 -4.74203599e-05 
 8.60714000e-02  2.50043372e+00  3.79234130e+00  2.46225440e+00  2.46475615e+00  2.46603825e+00 -4.74402884e-05 
 8.60764000e-02  2.50046181e+00  3.78961498e+00  2.45953199e+00  2.46200212e+00  2.46326834e+00 -4.74599554e-05 
 8.60814000e-02  2.50048944e+00  3.78692800e+00  2.45684919e+00  2.45928523e+00  2.46053431e+00 -4.74793412e-05 
 8.60864000e-02  2.50051659e+00  3.78428303e+00  2.45420867e+00  2.45660820e+00  2.45783890e+00 -4.74984264e-05 
 8.60914000e-02  2.50054323e+00  3.78168272e+00  2.45161307e+00  2.45397369e+00  2.45518478e+00 -4.75171919e-05 
 8.60964000e-02  2.50056934e+00  3.77912966e+00  2.44906497e+00  2.45138434e+00  2.45257461e+00 -4.75356190e-05 
 8.61014000e-02  2.50059488e+00  3.77662639e+00  2.44656692e+00  2.44884272e+00  2.45001098e+00 -4.75536891e-05 
 8.61064000e-02  2.50061983e+00  3.77417542e+00  2.44412142e+00  2.44635137e+00  2.44749646e+00 -4.75713843e-05 
 8.61114000e-02  2.50064418e+00  3.77177920e+00  2.44173090e+00  2.44391278e+00  2.44503356e+00 -4.75886868e-05 
 8.61164000e-02  2.50066788e+00  3.76944011e+00  2.43939776e+00  2.44152939e+00  2.44262473e+00 -4.76055792e-05 
 8.61214000e-02  2.50069093e+00  3.76716049e+00  2.43712432e+00  2.43920357e+00  2.44027238e+00 -4.76220445e-05 
 8.61264000e-02  2.50071330e+00  3.76494264e+00  2.43491286e+00  2.43693765e+00  2.43797887e+00 -4.76380664e-05 
 8.61314000e-02  2.50073496e+00  3.76278875e+00  2.43276559e+00  2.43473390e+00  2.43574648e+00 -4.76536286e-05 
 8.61364000e-02  2.50075590e+00  3.76070099e+00  2.43068466e+00  2.43259451e+00  2.43357744e+00 -4.76687156e-05 
 8.61414000e-02  2.50077609e+00  3.75868145e+00  2.42867215e+00  2.43052164e+00  2.43147394e+00 -4.76833122e-05 
 8.61464000e-02  2.50079552e+00  3.75673216e+00  2.42673008e+00  2.42851736e+00  2.42943807e+00 -4.76974037e-05 
 8.61514000e-02  2.50081416e+00  3.75485505e+00  2.42486039e+00  2.42658367e+00  2.42747187e+00 -4.77109759e-05 
 8.61564000e-02  2.50083199e+00  3.75305201e+00  2.42306496e+00  2.42472251e+00  2.42557731e+00 -4.77240153e-05 
 8.61614000e-02  2.50084901e+00  3.75132485e+00  2.42134558e+00  2.42293574e+00  2.42375628e+00 -4.77365086e-05 
 8.61664000e-02  2.50086519e+00  3.74967530e+00  2.41970398e+00  2.42122515e+00  2.42201062e+00 -4.77484434e-05 
 8.61714000e-02  2.50088051e+00  3.74810502e+00  2.41814180e+00  2.41959247e+00  2.42034207e+00 -4.77598076e-05 
 8.61764000e-02  2.50089497e+00  3.74661557e+00  2.41666061e+00  2.41803931e+00  2.41875230e+00 -4.77705897e-05 
 8.61814000e-02  2.50090854e+00  3.74520845e+00  2.41526190e+00  2.41656725e+00  2.41724291e+00 -4.77807789e-05 
 8.61864000e-02  2.50092121e+00  3.74388507e+00  2.41394706e+00  2.41517776e+00  2.41581541e+00 -4.77903650e-05 
 8.61914000e-02  2.50093298e+00  3.74264676e+00  2.41271742e+00  2.41387223e+00  2.41447123e+00 -4.77993382e-05 
 8.61964000e-02  2.50094382e+00  3.74149476e+00  2.41157420e+00  2.41265197e+00  2.41321172e+00 -4.78076895e-05 
 8.62014000e-02  2.50095374e+00  3.74043023e+00  2.41051857e+00  2.41151820e+00  2.41203814e+00 -4.78154106e-05 
 8.62064000e-02  2.50096271e+00  3.73945423e+00  2.40955157e+00  2.41047207e+00  2.41095168e+00 -4.78224936e-05 
 8.62114000e-02  2.50097073e+00  3.73856775e+00  2.40867417e+00  2.40951462e+00  2.40995342e+00 -4.78289314e-05 
 8.62164000e-02  2.50097780e+00  3.73777168e+00  2.40788727e+00  2.40864682e+00  2.40904436e+00 -4.78347175e-05 
 8.62214000e-02  2.50098390e+00  3.73706680e+00  2.40719164e+00  2.40786953e+00  2.40822542e+00 -4.78398460e-05 
 8.62264000e-02  2.50098903e+00  3.73645384e+00  2.40658799e+00  2.40718354e+00  2.40749742e+00 -4.78443118e-05 
 8.62314000e-02  2.50099318e+00  3.73593340e+00  2.40607692e+00  2.40658953e+00  2.40686108e+00 -4.78481104e-05 
 8.62364000e-02  2.50099635e+00  3.73550602e+00  2.40565895e+00  2.40608810e+00  2.40631705e+00 -4.78512380e-05 
 8.62414000e-02  2.50099854e+00  3.73517211e+00  2.40533449e+00  2.40567976e+00  2.40586588e+00 -4.78536914e-05 
 8.62464000e-02  2.50099974e+00  3.73493201e+00  2.40510387e+00  2.40536491e+00  2.40550802e+00 -4.78554681e-05 
 8.62514000e-02  2.50099996e+00  3.73478597e+00  2.40496732e+00  2.40514387e+00  2.40524382e+00 -4.78565663e-05 
 8.62564000e-02  2.50099919e+00  3.73473413e+00  2.40492499e+00  2.40501686e+00  2.40507355e+00 -4.78569850e-05 
 8.62614000e-02  2.50099744e+00  3.73477653e+00  2.40497690e+00  2.40498401e+00  2.40499739e+00 -4.78567237e-05 
 8.62664000e-02  2.50099470e+00  3.73491315e+00  2.40512301e+00  2.40504535e+00  2.40501540e+00 -4.78557827e-05 
 8.62714000e-02  2.50099097e+00  3.73514384e+00  2.40536318e+00  2.40520082e+00  2.40512757e+00 -4.78541629e-05 
 8.62764000e-02  2.50098627e+00  3.73546837e+00  2.40569716e+00  2.40545027e+00  2.40533380e+00 -4.78518660e-05 
 8.62814000e-02  2.50098060e+00  3.73588642e+00  2.40612461e+00  2.40579344e+00  2.40563386e+00 -4.78488943e-05 
 8.62864000e-02  2.50097396e+00  3.73639755e+00  2.40664511e+00  2.40622999e+00  2.40602746e+00 -4.78452508e-05 
 8.62914000e-02  2.50096636e+00  3.73700127e+00  2.40725813e+00  2.40675948e+00  2.40651421e+00 -4.78409392e-05 
 8.62964000e-02  2.50095780e+00  3.73769696e+00  2.40796306e+00  2.40738138e+00  2.40709361e+00 -4.78359638e-05 
 8.63014000e-02  2.50094830e+00  3.73848392e+00  2.40875918e+00  2.40809506e+00  2.40776508e+00 -4.78303297e-05 
 8.63064000e-02  2.50093786e+00  3.73936137e+00  2.40964571e+00  2.40889981e+00  2.40852795e+00 -4.78240425e-05 
 8.63114000e-02  2.50092650e+00  3.74032842e+00  2.41062175e+00  2.40979482e+00  2.40938146e+00 -4.78171087e-05 
 8.63164000e-02  2.50091423e+00  3.74138411e+00  2.41168632e+00  2.41077919e+00  2.41032474e+00 -4.78095351e-05 
 8.63214000e-02  2.50090105e+00  3.74252736e+00  2.41283835e+00  2.41185193e+00  2.41135684e+00 -4.78013295e-05 
 8.63264000e-02  2.50088698e+00  3.74375705e+00  2.41407669e+00  2.41301197e+00  2.41247674e+00 -4.77925001e-05 
 8.63314000e-02  2.50087204e+00  3.74507192e+00  2.41540008e+00  2.41425813e+00  2.41368331e+00 -4.77830558e-05 
 8.63364000e-02  2.50085623e+00  3.74647066e+00  2.41680722e+00  2.41558918e+00  2.41497534e+00 -4.77730061e-05 
 8.63414000e-02  2.50083958e+00  3.74795187e+00  2.41829668e+00  2.41700378e+00  2.41635153e+00 -4.77623612e-05 
 8.63464000e-02  2.50082210e+00  3.74951407e+00  2.41986696e+00  2.41850050e+00  2.41781050e+00 -4.77511318e-05 
 8.63514000e-02  2.50080382e+00  3.75115568e+00  2.42151651e+00  2.42007784e+00  2.41935078e+00 -4.77393292e-05 
 8.63564000e-02  2.50078473e+00  3.75287507e+00  2.42324365e+00  2.42173424e+00  2.42097084e+00 -4.77269653e-05 
 8.63614000e-02  2.50076488e+00  3.75467050e+00  2.42504667e+00  2.42346801e+00  2.42266905e+00 -4.77140525e-05 
 8.63664000e-02  2.50074426e+00  3.75654018e+00  2.42692375e+00  2.42527743e+00  2.42444371e+00 -4.77006039e-05 
 8.63714000e-02  2.50072292e+00  3.75848223e+00  2.42887301e+00  2.42716069e+00  2.42629303e+00 -4.76866329e-05 
 8.63764000e-02  2.50070086e+00  3.76049472e+00  2.43089251e+00  2.42911589e+00  2.42821517e+00 -4.76721537e-05 
