 time            v(vin)          v(b3_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 5.34214000e-02  2.50047403e+00  3.78140231e+00  2.45179533e+00  2.44843480e+00  2.44672938e+00 -4.75217869e-05 
 5.34264000e-02  2.50044614e+00  3.78399782e+00  2.45439553e+00  2.45096720e+00  2.44922654e+00 -4.75031008e-05 
 5.34314000e-02  2.50041780e+00  3.78663825e+00  2.45704038e+00  2.45354767e+00  2.45177351e+00 -4.74840907e-05 
 5.34364000e-02  2.50038906e+00  3.78932095e+00  2.45972725e+00  2.45617364e+00  2.45436775e+00 -4.74647757e-05 
 5.34414000e-02  2.50035993e+00  3.79204327e+00  2.46245345e+00  2.45884248e+00  2.45700667e+00 -4.74451749e-05 
 5.34464000e-02  2.50033045e+00  3.79480247e+00  2.46521628e+00  2.46155155e+00  2.45968763e+00 -4.74253081e-05 
 5.34514000e-02  2.50030064e+00  3.79759582e+00  2.46801297e+00  2.46429813e+00  2.46240798e+00 -4.74051951e-05 
 5.34564000e-02  2.50027053e+00  3.80042054e+00  2.47084074e+00  2.46707950e+00  2.46516498e+00 -4.73848558e-05 
 5.34614000e-02  2.50024016e+00  3.80327382e+00  2.47369679e+00  2.46989288e+00  2.46795592e+00 -4.73643105e-05 
 5.34664000e-02  2.50020955e+00  3.80615282e+00  2.47657828e+00  2.47273549e+00  2.47077799e+00 -4.73435798e-05 
 5.34714000e-02  2.50017873e+00  3.80905468e+00  2.47948234e+00  2.47560448e+00  2.47362841e+00 -4.73226842e-05 
 5.34764000e-02  2.50014774e+00  3.81197652e+00  2.48240608e+00  2.47849702e+00  2.47650433e+00 -4.73016446e-05 
 5.34814000e-02  2.50011660e+00  3.81491544e+00  2.48534662e+00  2.48141023e+00  2.47940289e+00 -4.72804817e-05 
 5.34864000e-02  2.50008535e+00  3.81786853e+00  2.48830102e+00  2.48434121e+00  2.48232123e+00 -4.72592168e-05 
 5.34914000e-02  2.50005401e+00  3.82083286e+00  2.49126637e+00  2.48728706e+00  2.48525645e+00 -4.72378707e-05 
 5.34964000e-02  2.50002262e+00  3.82380549e+00  2.49423973e+00  2.49024487e+00  2.48820562e+00 -4.72164648e-05 
 5.35014000e-02  2.49999120e+00  3.82678348e+00  2.49721814e+00  2.49321169e+00  2.49116584e+00 -4.71950202e-05 
 5.35064000e-02  2.49995980e+00  3.82976388e+00  2.50019868e+00  2.49618460e+00  2.49413417e+00 -4.71735581e-05 
 5.35114000e-02  2.49992843e+00  3.83274376e+00  2.50317838e+00  2.49916065e+00  2.49710766e+00 -4.71520998e-05 
 5.35164000e-02  2.49989714e+00  3.83572015e+00  2.50615431e+00  2.50213690e+00  2.50008339e+00 -4.71306665e-05 
 5.35214000e-02  2.49986594e+00  3.83869014e+00  2.50912353e+00  2.50511040e+00  2.50305840e+00 -4.71092792e-05 
 5.35264000e-02  2.49983488e+00  3.84165078e+00  2.51208311e+00  2.50807823e+00  2.50602976e+00 -4.70879592e-05 
 5.35314000e-02  2.49980399e+00  3.84459915e+00  2.51503013e+00  2.51103745e+00  2.50899453e+00 -4.70667274e-05 
 5.35364000e-02  2.49977328e+00  3.84753236e+00  2.51796169e+00  2.51398515e+00  2.51194980e+00 -4.70456047e-05 
 5.35414000e-02  2.49974280e+00  3.85044752e+00  2.52087490e+00  2.51691841e+00  2.51489264e+00 -4.70246119e-05 
 5.35464000e-02  2.49971257e+00  3.85334175e+00  2.52376690e+00  2.51983436e+00  2.51782016e+00 -4.70037697e-05 
 5.35514000e-02  2.49968263e+00  3.85621221e+00  2.52663485e+00  2.52273013e+00  2.52072948e+00 -4.69830984e-05 
 5.35564000e-02  2.49965300e+00  3.85905609e+00  2.52947592e+00  2.52560286e+00  2.52361773e+00 -4.69626184e-05 
 5.35614000e-02  2.49962371e+00  3.86187059e+00  2.53228733e+00  2.52844973e+00  2.52648207e+00 -4.69423497e-05 
 5.35664000e-02  2.49959479e+00  3.86465295e+00  2.53506633e+00  2.53126795e+00  2.52931969e+00 -4.69223122e-05 
 5.35714000e-02  2.49956628e+00  3.86740045e+00  2.53781018e+00  2.53405476e+00  2.53212781e+00 -4.69025255e-05 
 5.35764000e-02  2.49953819e+00  3.87011039e+00  2.54051621e+00  2.53680742e+00  2.53490368e+00 -4.68830089e-05 
 5.35814000e-02  2.49951056e+00  3.87278013e+00  2.54318176e+00  2.53952324e+00  2.53764456e+00 -4.68637815e-05 
 5.35864000e-02  2.49948341e+00  3.87540705e+00  2.54580423e+00  2.54219956e+00  2.54034779e+00 -4.68448619e-05 
 5.35914000e-02  2.49945677e+00  3.87798858e+00  2.54838105e+00  2.54483376e+00  2.54301070e+00 -4.68262687e-05 
 5.35964000e-02  2.49943066e+00  3.88052221e+00  2.55090972e+00  2.54742326e+00  2.54563071e+00 -4.68080199e-05 
 5.36014000e-02  2.49940512e+00  3.88300547e+00  2.55338776e+00  2.54996554e+00  2.54820524e+00 -4.67901333e-05 
 5.36064000e-02  2.49938017e+00  3.88543593e+00  2.55581276e+00  2.55245813e+00  2.55073179e+00 -4.67726263e-05 
 5.36114000e-02  2.49935582e+00  3.88781123e+00  2.55818236e+00  2.55489858e+00  2.55320789e+00 -4.67555157e-05 
 5.36164000e-02  2.49933212e+00  3.89012905e+00  2.56049425e+00  2.55728452e+00  2.55563113e+00 -4.67388184e-05 
 5.36214000e-02  2.49930907e+00  3.89238714e+00  2.56274618e+00  2.55961363e+00  2.55799915e+00 -4.67225503e-05 
 5.36264000e-02  2.49928670e+00  3.89458332e+00  2.56493597e+00  2.56188363e+00  2.56030964e+00 -4.67067273e-05 
 5.36314000e-02  2.49926504e+00  3.89671543e+00  2.56706148e+00  2.56409234e+00  2.56256035e+00 -4.66913646e-05 
 5.36364000e-02  2.49924410e+00  3.89878142e+00  2.56912066e+00  2.56623759e+00  2.56474910e+00 -4.66764772e-05 
 5.36414000e-02  2.49922391e+00  3.90077928e+00  2.57111151e+00  2.56831732e+00  2.56687377e+00 -4.66620792e-05 
 5.36464000e-02  2.49920448e+00  3.90270708e+00  2.57303210e+00  2.57032949e+00  2.56893228e+00 -4.66481848e-05 
 5.36514000e-02  2.49918584e+00  3.90456295e+00  2.57488058e+00  2.57227216e+00  2.57092265e+00 -4.66348072e-05 
 5.36564000e-02  2.49916801e+00  3.90634508e+00  2.57665514e+00  2.57414345e+00  2.57284295e+00 -4.66219593e-05 
 5.36614000e-02  2.49915099e+00  3.90805177e+00  2.57835407e+00  2.57594154e+00  2.57469131e+00 -4.66096534e-05 
 5.36664000e-02  2.49913481e+00  3.90968136e+00  2.57997574e+00  2.57766470e+00  2.57646594e+00 -4.65979015e-05 
 5.36714000e-02  2.49911949e+00  3.91123226e+00  2.58151857e+00  2.57931126e+00  2.57816514e+00 -4.65867148e-05 
 5.36764000e-02  2.49910503e+00  3.91270300e+00  2.58298109e+00  2.58087963e+00  2.57978725e+00 -4.65761041e-05 
 5.36814000e-02  2.49909146e+00  3.91409214e+00  2.58436186e+00  2.58236830e+00  2.58133071e+00 -4.65660794e-05 
 5.36864000e-02  2.49907879e+00  3.91539835e+00  2.58565957e+00  2.58377582e+00  2.58279403e+00 -4.65566505e-05 
 5.36914000e-02  2.49906702e+00  3.91662037e+00  2.58687296e+00  2.58510084e+00  2.58417580e+00 -4.65478263e-05 
 5.36964000e-02  2.49905618e+00  3.91775702e+00  2.58800087e+00  2.58634209e+00  2.58547468e+00 -4.65396154e-05 
 5.37014000e-02  2.49904626e+00  3.91880721e+00  2.58904220e+00  2.58749836e+00  2.58668942e+00 -4.65320256e-05 
 5.37064000e-02  2.49903729e+00  3.91976992e+00  2.58999596e+00  2.58856854e+00  2.58781886e+00 -4.65250641e-05 
 5.37114000e-02  2.49902927e+00  3.92064423e+00  2.59086123e+00  2.58955161e+00  2.58886190e+00 -4.65187376e-05 
 5.37164000e-02  2.49902220e+00  3.92142929e+00  2.59163717e+00  2.59044661e+00  2.58981754e+00 -4.65130521e-05 
 5.37214000e-02  2.49901610e+00  3.92212436e+00  2.59232304e+00  2.59125268e+00  2.59068485e+00 -4.65080131e-05 
 5.37264000e-02  2.49901097e+00  3.92272876e+00  2.59291817e+00  2.59196905e+00  2.59146302e+00 -4.65036255e-05 
 5.37314000e-02  2.49900682e+00  3.92324191e+00  2.59342201e+00  2.59259504e+00  2.59215128e+00 -4.64998933e-05 
 5.37364000e-02  2.49900365e+00  3.92366332e+00  2.59383405e+00  2.59313002e+00  2.59274897e+00 -4.64968201e-05 
 5.37414000e-02  2.49900146e+00  3.92399258e+00  2.59415392e+00  2.59357351e+00  2.59325552e+00 -4.64944090e-05 
 5.37464000e-02  2.49900026e+00  3.92422938e+00  2.59438129e+00  2.59392506e+00  2.59367045e+00 -4.64926622e-05 
 5.37514000e-02  2.49900004e+00  3.92437349e+00  2.59451595e+00  2.59418433e+00  2.59399334e+00 -4.64915813e-05 
 5.37564000e-02  2.49900081e+00  3.92442476e+00  2.59455777e+00  2.59435109e+00  2.59422391e+00 -4.64911674e-05 
 5.37614000e-02  2.49900256e+00  3.92438316e+00  2.59450672e+00  2.59442517e+00  2.59436191e+00 -4.64914210e-05 
 5.37664000e-02  2.49900530e+00  3.92424872e+00  2.59436283e+00  2.59440650e+00  2.59440722e+00 -4.64923417e-05 
 5.37714000e-02  2.49900903e+00  3.92402157e+00  2.59412626e+00  2.59429509e+00  2.59435980e+00 -4.64939287e-05 
 5.37764000e-02  2.49901373e+00  3.92370192e+00  2.59379721e+00  2.59409106e+00  2.59421969e+00 -4.64961805e-05 
 5.37814000e-02  2.49901940e+00  3.92329009e+00  2.59337602e+00  2.59379459e+00  2.59398703e+00 -4.64990949e-05 
 5.37864000e-02  2.49902604e+00  3.92278646e+00  2.59286309e+00  2.59340598e+00  2.59366203e+00 -4.65026692e-05 
 5.37914000e-02  2.49903364e+00  3.92219153e+00  2.59225890e+00  2.59292559e+00  2.59324502e+00 -4.65068999e-05 
 5.37964000e-02  2.49904220e+00  3.92150587e+00  2.59156404e+00  2.59235390e+00  2.59273639e+00 -4.65117831e-05 
 5.38014000e-02  2.49905170e+00  3.92073012e+00  2.59077918e+00  2.59169144e+00  2.59213662e+00 -4.65173140e-05 
 5.38064000e-02  2.49906214e+00  3.91986505e+00  2.58990507e+00  2.59093886e+00  2.59144631e+00 -4.65234875e-05 
 5.38114000e-02  2.49907350e+00  3.91891147e+00  2.58894255e+00  2.59009687e+00  2.59066610e+00 -4.65302975e-05 
 5.38164000e-02  2.49908577e+00  3.91787031e+00  2.58789255e+00  2.58916629e+00  2.58979676e+00 -4.65377376e-05 
 5.38214000e-02  2.49909895e+00  3.91674258e+00  2.58675608e+00  2.58814802e+00  2.58883911e+00 -4.65458007e-05 
 5.38264000e-02  2.49911302e+00  3.91552934e+00  2.58553424e+00  2.58704303e+00  2.58779408e+00 -4.65544791e-05 
 5.38314000e-02  2.49912796e+00  3.91423179e+00  2.58422819e+00  2.58585239e+00  2.58666267e+00 -4.65637644e-05 
 5.38364000e-02  2.49914377e+00  3.91285116e+00  2.58283921e+00  2.58457724e+00  2.58544598e+00 -4.65736478e-05 
 5.38414000e-02  2.49916042e+00  3.91138878e+00  2.58136862e+00  2.58321882e+00  2.58414518e+00 -4.65841198e-05 
 5.38464000e-02  2.49917790e+00  3.90984607e+00  2.57981785e+00  2.58177843e+00  2.58276152e+00 -4.65951704e-05 
 5.38514000e-02  2.49919618e+00  3.90822452e+00  2.57818840e+00  2.58025746e+00  2.58129633e+00 -4.66067889e-05 
 5.38564000e-02  2.49921527e+00  3.90652569e+00  2.57648184e+00  2.57865739e+00  2.57975103e+00 -4.66189642e-05 
 5.38614000e-02  2.49923512e+00  3.90475122e+00  2.57469981e+00  2.57697975e+00  2.57812711e+00 -4.66316847e-05 
 5.38664000e-02  2.49925574e+00  3.90290284e+00  2.57284405e+00  2.57522617e+00  2.57642614e+00 -4.66449380e-05 
 5.38714000e-02  2.49927708e+00  3.90098232e+00  2.57091635e+00  2.57339835e+00  2.57464977e+00 -4.66587114e-05 
 5.38764000e-02  2.49929914e+00  3.89899154e+00  2.56891857e+00  2.57149805e+00  2.57279971e+00 -4.66729916e-05 
 5.38814000e-02  2.49932189e+00  3.89693241e+00  2.56685265e+00  2.56952711e+00  2.57087775e+00 -4.66877649e-05 
 5.38864000e-02  2.49934531e+00  3.89480694e+00  2.56472060e+00  2.56748745e+00  2.56888576e+00 -4.67030171e-05 
 5.38914000e-02  2.49936938e+00  3.89261718e+00  2.56252448e+00  2.56538104e+00  2.56682566e+00 -4.67187333e-05 
 5.38964000e-02  2.49939407e+00  3.89036527e+00  2.56026643e+00  2.56320992e+00  2.56469946e+00 -4.67348984e-05 
 5.39014000e-02  2.49941935e+00  3.88805339e+00  2.55794864e+00  2.56097620e+00  2.56250921e+00 -4.67514967e-05 
 5.39064000e-02  2.49944521e+00  3.88568379e+00  2.55557337e+00  2.55868206e+00  2.56025704e+00 -4.67685123e-05 
 5.39114000e-02  2.49947162e+00  3.88325878e+00  2.55314292e+00  2.55632972e+00  2.55794515e+00 -4.67859284e-05 
 5.39164000e-02  2.49949855e+00  3.88078071e+00  2.55065966e+00  2.55392148e+00  2.55557578e+00 -4.68037284e-05 
 5.39214000e-02  2.49952597e+00  3.87825201e+00  2.54812602e+00  2.55145967e+00  2.55315124e+00 -4.68218948e-05 
 5.39264000e-02  2.49955386e+00  3.87567515e+00  2.54554447e+00  2.54894670e+00  2.55067388e+00 -4.68404101e-05 
 5.39314000e-02  2.49958220e+00  3.87305262e+00  2.54291753e+00  2.54638502e+00  2.54814613e+00 -4.68592561e-05 
 5.39364000e-02  2.49961094e+00  3.87038701e+00  2.54024776e+00  2.54377712e+00  2.54557045e+00 -4.68784146e-05 
 5.39414000e-02  2.49964007e+00  3.86768091e+00  2.53753777e+00  2.54112557e+00  2.54294936e+00 -4.68978668e-05 
 5.39464000e-02  2.49966955e+00  3.86493698e+00  2.53479022e+00  2.53843294e+00  2.54028541e+00 -4.69175937e-05 
 5.39514000e-02  2.49969936e+00  3.86215790e+00  2.53200780e+00  2.53570188e+00  2.53758121e+00 -4.69375761e-05 
 5.39564000e-02  2.49972947e+00  3.85934639e+00  2.52919323e+00  2.53293505e+00  2.53483940e+00 -4.69577945e-05 
 5.39614000e-02  2.49975984e+00  3.85650521e+00  2.52634927e+00  2.53013517e+00  2.53206268e+00 -4.69782290e-05 
 5.39664000e-02  2.49979045e+00  3.85363715e+00  2.52347872e+00  2.52730498e+00  2.52925377e+00 -4.69988596e-05 
 5.39714000e-02  2.49982127e+00  3.85074503e+00  2.52058440e+00  2.52444726e+00  2.52641541e+00 -4.70196661e-05 
 5.39764000e-02  2.49985226e+00  3.84783170e+00  2.51766915e+00  2.52156483e+00  2.52355040e+00 -4.70406280e-05 
 5.39814000e-02  2.49988340e+00  3.84490000e+00  2.51473584e+00  2.51866050e+00  2.52066154e+00 -4.70617248e-05 
 5.39864000e-02  2.49991465e+00  3.84195285e+00  2.51178736e+00  2.51573714e+00  2.51775169e+00 -4.70829356e-05 
 5.39914000e-02  2.49994599e+00  3.83899313e+00  2.50882660e+00  2.51279762e+00  2.51482370e+00 -4.71042397e-05 
 5.39964000e-02  2.49997738e+00  3.83602376e+00  2.50585650e+00  2.50984484e+00  2.51188045e+00 -4.71256159e-05 
 5.40014000e-02  2.50000880e+00  3.83304768e+00  2.50287999e+00  2.50688171e+00  2.50892484e+00 -4.71470433e-05 
 5.40064000e-02  2.50004020e+00  3.83006782e+00  2.49989999e+00  2.50391116e+00  2.50595980e+00 -4.71685006e-05 
 5.40114000e-02  2.50007157e+00  3.82708713e+00  2.49691946e+00  2.50093611e+00  2.50298823e+00 -4.71899667e-05 
 5.40164000e-02  2.50010286e+00  3.82410856e+00  2.49394134e+00  2.49795951e+00  2.50001309e+00 -4.72114203e-05 
 5.40214000e-02  2.50013406e+00  3.82113504e+00  2.49096858e+00  2.49498429e+00  2.49703730e+00 -4.72328401e-05 
 5.40264000e-02  2.50016512e+00  3.81816954e+00  2.48800413e+00  2.49201340e+00  2.49406381e+00 -4.72542051e-05 
 5.40314000e-02  2.50019601e+00  3.81521497e+00  2.48505091e+00  2.48904979e+00  2.49109556e+00 -4.72754939e-05 
 5.40364000e-02  2.50022672e+00  3.81227428e+00  2.48211185e+00  2.48609637e+00  2.48813549e+00 -4.72966854e-05 
 5.40414000e-02  2.50025720e+00  3.80935037e+00  2.47918988e+00  2.48315609e+00  2.48518654e+00 -4.73177587e-05 
 5.40464000e-02  2.50028743e+00  3.80644615e+00  2.47628789e+00  2.48023186e+00  2.48225161e+00 -4.73386927e-05 
 5.40514000e-02  2.50031737e+00  3.80356451e+00  2.47340877e+00  2.47732658e+00  2.47933364e+00 -4.73594667e-05 
 5.40564000e-02  2.50034700e+00  3.80070831e+00  2.47055536e+00  2.47444313e+00  2.47643550e+00 -4.73800600e-05 
 5.40614000e-02  2.50037629e+00  3.79788038e+00  2.46773052e+00  2.47158438e+00  2.47356008e+00 -4.74004519e-05 
 5.40664000e-02  2.50040521e+00  3.79508354e+00  2.46493705e+00  2.46875317e+00  2.47071024e+00 -4.74206224e-05 
 5.40714000e-02  2.50043372e+00  3.79232057e+00  2.46217772e+00  2.46595231e+00  2.46788881e+00 -4.74405511e-05 
 5.40764000e-02  2.50046181e+00  3.78959423e+00  2.45945530e+00  2.46318460e+00  2.46509859e+00 -4.74602182e-05 
 5.40814000e-02  2.50048944e+00  3.78690723e+00  2.45677249e+00  2.46045278e+00  2.46234237e+00 -4.74796041e-05 
 5.40864000e-02  2.50051659e+00  3.78426224e+00  2.45413195e+00  2.45775958e+00  2.45962288e+00 -4.74986895e-05 
 5.40914000e-02  2.50054323e+00  3.78166191e+00  2.45153634e+00  2.45510768e+00  2.45694284e+00 -4.75174551e-05 
 5.40964000e-02  2.50056934e+00  3.77910883e+00  2.44898823e+00  2.45249973e+00  2.45430491e+00 -4.75358823e-05 
 5.41014000e-02  2.50059488e+00  3.77660554e+00  2.44649017e+00  2.44993832e+00  2.45171173e+00 -4.75539526e-05 
 5.41064000e-02  2.50061983e+00  3.77415455e+00  2.44404466e+00  2.44742602e+00  2.44916588e+00 -4.75716479e-05 
 5.41114000e-02  2.50064418e+00  3.77175831e+00  2.44165413e+00  2.44496532e+00  2.44666991e+00 -4.75889505e-05 
 5.41164000e-02  2.50066788e+00  3.76941920e+00  2.43932097e+00  2.44255870e+00  2.44422630e+00 -4.76058431e-05 
 5.41214000e-02  2.50069093e+00  3.76713956e+00  2.43704752e+00  2.44020854e+00  2.44183749e+00 -4.76223086e-05 
 5.41264000e-02  2.50071330e+00  3.76492169e+00  2.43483605e+00  2.43791721e+00  2.43950588e+00 -4.76383306e-05 
 5.41314000e-02  2.50073496e+00  3.76276778e+00  2.43268877e+00  2.43568698e+00  2.43723379e+00 -4.76538929e-05 
 5.41364000e-02  2.50075590e+00  3.76068001e+00  2.43060783e+00  2.43352010e+00  2.43502350e+00 -4.76689800e-05 
 5.41414000e-02  2.50077609e+00  3.75866045e+00  2.42859531e+00  2.43141873e+00  2.43287721e+00 -4.76835767e-05 
 5.41464000e-02  2.50079552e+00  3.75671113e+00  2.42665323e+00  2.42938497e+00  2.43079707e+00 -4.76976684e-05 
 5.41514000e-02  2.50081416e+00  3.75483401e+00  2.42478353e+00  2.42742085e+00  2.42878517e+00 -4.77112407e-05 
 5.41564000e-02  2.50083199e+00  3.75303095e+00  2.42298809e+00  2.42552835e+00  2.42684352e+00 -4.77242802e-05 
 5.41614000e-02  2.50084901e+00  3.75130378e+00  2.42126870e+00  2.42370936e+00  2.42497405e+00 -4.77367737e-05 
 5.41664000e-02  2.50086519e+00  3.74965421e+00  2.41962709e+00  2.42196570e+00  2.42317866e+00 -4.77487086e-05 
 5.41714000e-02  2.50088051e+00  3.74808391e+00  2.41806490e+00  2.42029913e+00  2.42145913e+00 -4.77600729e-05 
 5.41764000e-02  2.50089497e+00  3.74659444e+00  2.41658370e+00  2.41871130e+00  2.41981718e+00 -4.77708551e-05 
 5.41814000e-02  2.50090854e+00  3.74518731e+00  2.41518498e+00  2.41720381e+00  2.41825447e+00 -4.77810444e-05 
 5.41864000e-02  2.50092121e+00  3.74386391e+00  2.41387013e+00  2.41577817e+00  2.41677256e+00 -4.77906306e-05 
 5.41914000e-02  2.50093298e+00  3.74262558e+00  2.41264048e+00  2.41443582e+00  2.41537293e+00 -4.77996039e-05 
 5.41964000e-02  2.50094382e+00  3.74147357e+00  2.41149726e+00  2.41317810e+00  2.41405699e+00 -4.78079554e-05 
 5.42014000e-02  2.50095374e+00  3.74040902e+00  2.41044161e+00  2.41200627e+00  2.41282606e+00 -4.78156766e-05 
 5.42064000e-02  2.50096271e+00  3.73943301e+00  2.40947461e+00  2.41092150e+00  2.41168138e+00 -4.78227597e-05 
 5.42114000e-02  2.50097073e+00  3.73854652e+00  2.40859721e+00  2.40992489e+00  2.41062408e+00 -4.78291976e-05 
 5.42164000e-02  2.50097780e+00  3.73775042e+00  2.40781029e+00  2.40901744e+00  2.40965525e+00 -4.78349837e-05 
 5.42214000e-02  2.50098390e+00  3.73704554e+00  2.40711466e+00  2.40820005e+00  2.40877583e+00 -4.78401124e-05 
 5.42264000e-02  2.50098903e+00  3.73643256e+00  2.40651100e+00  2.40747355e+00  2.40798673e+00 -4.78445783e-05 
 5.42314000e-02  2.50099318e+00  3.73591211e+00  2.40599992e+00  2.40683867e+00  2.40728873e+00 -4.78483770e-05 
 5.42364000e-02  2.50099635e+00  3.73548471e+00  2.40558194e+00  2.40629603e+00  2.40668253e+00 -4.78515047e-05 
 5.42414000e-02  2.50099854e+00  3.73515078e+00  2.40525748e+00  2.40584620e+00  2.40616874e+00 -4.78539581e-05 
 5.42464000e-02  2.50099974e+00  3.73491067e+00  2.40502685e+00  2.40548962e+00  2.40574787e+00 -4.78557349e-05 
 5.42514000e-02  2.50099996e+00  3.73476462e+00  2.40489030e+00  2.40522664e+00  2.40542036e+00 -4.78568333e-05 
 5.42564000e-02  2.50099919e+00  3.73471276e+00  2.40484796e+00  2.40505754e+00  2.40518652e+00 -4.78572520e-05 
 5.42614000e-02  2.50099744e+00  3.73475516e+00  2.40489987e+00  2.40498247e+00  2.40504659e+00 -4.78569908e-05 
 5.42664000e-02  2.50099470e+00  3.73489176e+00  2.40504598e+00  2.40500153e+00  2.40500072e+00 -4.78560499e-05 
 5.42714000e-02  2.50099097e+00  3.73512244e+00  2.40528614e+00  2.40511468e+00  2.40504894e+00 -4.78544302e-05 
 5.42764000e-02  2.50098627e+00  3.73544696e+00  2.40562011e+00  2.40532181e+00  2.40519121e+00 -4.78521334e-05 
 5.42814000e-02  2.50098060e+00  3.73586499e+00  2.40604756e+00  2.40562272e+00  2.40542739e+00 -4.78491617e-05 
 5.42864000e-02  2.50097396e+00  3.73637611e+00  2.40656805e+00  2.40601711e+00  2.40575724e+00 -4.78455183e-05 
 5.42914000e-02  2.50096636e+00  3.73697982e+00  2.40718107e+00  2.40650457e+00  2.40618043e+00 -4.78412068e-05 
 5.42964000e-02  2.50095780e+00  3.73767550e+00  2.40788599e+00  2.40708461e+00  2.40669653e+00 -4.78362315e-05 
 5.43014000e-02  2.50094830e+00  3.73846245e+00  2.40868212e+00  2.40775667e+00  2.40730503e+00 -4.78305974e-05 
 5.43064000e-02  2.50093786e+00  3.73933989e+00  2.40956864e+00  2.40852005e+00  2.40800530e+00 -4.78243103e-05 
 5.43114000e-02  2.50092650e+00  3.74030693e+00  2.41054468e+00  2.40937399e+00  2.40879666e+00 -4.78173765e-05 
 5.43164000e-02  2.50091423e+00  3.74136260e+00  2.41160925e+00  2.41031764e+00  2.40967831e+00 -4.78098030e-05 
 5.43214000e-02  2.50090105e+00  3.74250585e+00  2.41276127e+00  2.41135005e+00  2.41064935e+00 -4.78015974e-05 
 5.43264000e-02  2.50088698e+00  3.74373552e+00  2.41399961e+00  2.41247019e+00  2.41170882e+00 -4.77927681e-05 
 5.43314000e-02  2.50087204e+00  3.74505038e+00  2.41532300e+00  2.41367691e+00  2.41285565e+00 -4.77833238e-05 
 5.43364000e-02  2.50085623e+00  3.74644912e+00  2.41673014e+00  2.41496903e+00  2.41408870e+00 -4.77732742e-05 
 5.43414000e-02  2.50083958e+00  3.74793032e+00  2.41821959e+00  2.41634524e+00  2.41540671e+00 -4.77626294e-05 
 5.43464000e-02  2.50082210e+00  3.74949251e+00  2.41978988e+00  2.41780416e+00  2.41680838e+00 -4.77514000e-05 
 5.43514000e-02  2.50080382e+00  3.75113411e+00  2.42143942e+00  2.41934432e+00  2.41829230e+00 -4.77395975e-05 
 5.43564000e-02  2.50078473e+00  3.75285349e+00  2.42316657e+00  2.42096419e+00  2.41985697e+00 -4.77272336e-05 
 5.43614000e-02  2.50076488e+00  3.75464891e+00  2.42496958e+00  2.42266214e+00  2.42150083e+00 -4.77143209e-05 
 5.43664000e-02  2.50074426e+00  3.75651858e+00  2.42684666e+00  2.42443646e+00  2.42322223e+00 -4.77008723e-05 
 5.43714000e-02  2.50072292e+00  3.75846063e+00  2.42879593e+00  2.42628539e+00  2.42501945e+00 -4.76869014e-05 
 5.43764000e-02  2.50070086e+00  3.76047311e+00  2.43081543e+00  2.42820706e+00  2.42689069e+00 -4.76724222e-05 
 5.43814000e-02  2.50067811e+00  3.76255400e+00  2.43290313e+00  2.43019955e+00  2.42883406e+00 -4.76574493e-05 
 5.43864000e-02  2.50065469e+00  3.76470123e+00  2.43505696e+00  2.43226087e+00  2.43084763e+00 -4.76419976e-05 
 5.43914000e-02  2.50063062e+00  3.76691264e+00  2.43727476e+00  2.43438896e+00  2.43292938e+00 -4.76260828e-05 
 5.43964000e-02  2.50060593e+00  3.76918603e+00  2.43955430e+00  2.43658168e+00  2.43507723e+00 -4.76097208e-05 
 5.44014000e-02  2.50058065e+00  3.77151911e+00  2.44189332e+00  2.43883685e+00  2.43728902e+00 -4.75929281e-05 
 5.44064000e-02  2.50055479e+00  3.77390957e+00  2.44428946e+00  2.44115220e+00  2.43956255e+00 -4.75757214e-05 
 5.44114000e-02  2.50052838e+00  3.77635500e+00  2.44674035e+00  2.44352542e+00  2.44189554e+00 -4.75581180e-05 
 5.44164000e-02  2.50050145e+00  3.77885297e+00  2.44924352e+00  2.44595415e+00  2.44428566e+00 -4.75401356e-05 
 5.44214000e-02  2.50047403e+00  3.78140099e+00  2.45179648e+00  2.44843595e+00  2.44673053e+00 -4.75217921e-05 
 5.44264000e-02  2.50044614e+00  3.78399650e+00  2.45439669e+00  2.45096835e+00  2.44922769e+00 -4.75031060e-05 
 5.44314000e-02  2.50041780e+00  3.78663693e+00  2.45704154e+00  2.45354883e+00  2.45177467e+00 -4.74840960e-05 
 5.44364000e-02  2.50038906e+00  3.78931964e+00  2.45972841e+00  2.45617480e+00  2.45436891e+00 -4.74647809e-05 
 5.44414000e-02  2.50035993e+00  3.79204195e+00  2.46245461e+00  2.45884364e+00  2.45700782e+00 -4.74451802e-05 
 5.44464000e-02  2.50033045e+00  3.79480116e+00  2.46521744e+00  2.46155271e+00  2.45968879e+00 -4.74253134e-05 
 5.44514000e-02  2.50030064e+00  3.79759451e+00  2.46801413e+00  2.46429929e+00  2.46240913e+00 -4.74052003e-05 
 5.44564000e-02  2.50027053e+00  3.80041923e+00  2.47084191e+00  2.46708066e+00  2.46516614e+00 -4.73848610e-05 
 5.44614000e-02  2.50024016e+00  3.80327251e+00  2.47369796e+00  2.46989405e+00  2.46795708e+00 -4.73643157e-05 
 5.44664000e-02  2.50020955e+00  3.80615151e+00  2.47657944e+00  2.47273665e+00  2.47077915e+00 -4.73435850e-05 
 5.44714000e-02  2.50017873e+00  3.80905337e+00  2.47948350e+00  2.47560565e+00  2.47362957e+00 -4.73226894e-05 
